datetime,PIR
2013-08-30 14:50:50,0.0
2013-08-30 14:51:00,0.0
2013-08-30 14:51:10,0.0
2013-08-30 14:51:20,0.0
2013-08-30 14:51:30,0.0
2013-08-30 14:51:40,0.0
2013-08-30 14:51:50,0.0
2013-08-30 14:52:00,0.0
2013-08-30 14:52:10,0.0
2013-08-30 14:52:20,0.0
2013-08-30 14:52:30,0.0
2013-08-30 14:52:40,0.0
2013-08-30 14:52:50,0.0
2013-08-30 14:53:00,0.0
2013-08-30 14:53:10,0.0
2013-08-30 14:53:20,0.0
2013-08-30 14:53:30,0.0
2013-08-30 14:53:40,0.0
2013-08-30 14:53:50,0.0
2013-08-30 14:54:00,0.0
2013-08-30 14:54:10,0.0
2013-08-30 14:54:20,0.0
2013-08-30 14:54:30,0.0
2013-08-30 14:54:40,0.0
2013-08-30 14:54:50,0.0
2013-08-30 14:55:00,0.0
2013-08-30 14:55:10,0.0
2013-08-30 14:55:20,0.0
2013-08-30 14:55:30,0.0
2013-08-30 14:55:44,0.0
2013-08-30 14:55:50,0.0
2013-08-30 14:56:00,0.0
2013-08-30 14:56:10,0.0
2013-08-30 14:56:20,0.0
2013-08-30 14:56:30,0.0
2013-08-30 14:56:40,0.0
2013-08-30 14:56:50,0.0
2013-08-30 14:57:00,0.0
2013-08-30 14:57:10,0.0
2013-08-30 14:57:20,0.0
2013-08-30 14:57:30,0.0
2013-08-30 14:57:40,0.0
2013-08-30 14:57:50,0.0
2013-08-30 14:58:00,0.0
2013-08-30 14:58:10,0.0
2013-08-30 14:58:20,0.0
2013-08-30 14:58:30,0.0
2013-08-30 14:58:40,0.0
2013-08-30 14:58:50,0.0
2013-08-30 14:59:00,0.0
2013-08-30 14:59:10,0.0
2013-08-30 14:59:20,0.0
2013-08-30 14:59:30,0.0
2013-08-30 14:59:40,0.0
2013-08-30 14:59:50,0.0
2013-08-30 15:00:00,0.0
2013-08-30 15:00:10,0.0
2013-08-30 15:00:20,0.0
2013-08-30 15:00:30,0.0
2013-08-30 15:00:40,0.0
2013-08-30 15:00:51,0.0
2013-08-30 15:01:00,0.0
2013-08-30 15:01:10,0.0
2013-08-30 15:01:20,0.0
2013-08-30 15:01:30,0.0
2013-08-30 15:01:40,0.0
2013-08-30 15:01:50,0.0
2013-08-30 15:02:00,0.0
2013-08-30 15:02:10,0.0
2013-08-30 15:02:20,0.0
2013-08-30 15:02:30,0.0
2013-08-30 15:02:40,0.0
2013-08-30 15:02:50,0.0
2013-08-30 15:03:00,0.0
2013-08-30 15:03:10,0.0
2013-08-30 15:03:20,0.0
2013-08-30 15:03:30,0.0
2013-08-30 15:03:40,0.0
2013-08-30 15:03:50,0.0
2013-08-30 15:04:00,0.0
2013-08-30 15:04:10,0.0
2013-08-30 15:04:20,0.0
2013-08-30 15:04:30,0.0
2013-08-30 15:04:40,0.0
2013-08-30 15:04:50,0.0
2013-08-30 15:05:00,0.0
2013-08-30 15:05:10,0.0
2013-08-30 15:05:20,0.0
2013-08-30 15:05:30,0.0
2013-08-30 15:05:40,0.0
2013-08-30 15:05:50,0.0
2013-08-30 15:06:00,0.0
2013-08-30 15:06:10,0.0
2013-08-30 15:06:20,0.0
2013-08-30 15:06:30,0.0
2013-08-30 15:06:40,0.0
2013-08-30 15:06:50,0.0
2013-08-30 15:07:00,0.0
2013-08-30 15:07:10,0.0
2013-08-30 15:07:20,0.0
2013-08-30 15:07:30,0.0
2013-08-30 15:07:44,0.0
2013-08-30 15:07:50,0.0
2013-08-30 15:08:00,0.0
2013-08-30 15:08:10,0.0
2013-08-30 15:08:20,0.0
2013-08-30 15:08:30,0.0
2013-08-30 15:08:40,0.0
2013-08-30 15:08:50,0.0
2013-08-30 15:09:00,0.0
2013-08-30 15:09:10,0.0
2013-08-30 15:09:20,0.0
2013-08-30 15:09:30,0.0
2013-08-30 15:09:40,0.0
2013-08-30 15:09:50,0.0
2013-08-30 15:10:00,0.0
2013-08-30 15:10:10,0.0
2013-08-30 15:10:20,0.0
2013-08-30 15:10:30,0.0
2013-08-30 15:10:40,0.0
2013-08-30 15:10:51,0.0
2013-08-30 15:11:00,0.0
2013-08-30 15:11:10,0.0
2013-08-30 15:11:20,0.0
2013-08-30 15:11:30,0.0
2013-08-30 15:11:40,0.0
2013-08-30 15:11:50,0.0
2013-08-30 15:12:00,0.0
2013-08-30 15:12:10,0.0
2013-08-30 15:12:20,0.0
2013-08-30 15:12:30,0.0
2013-08-30 15:12:40,0.0
2013-08-30 15:12:50,0.0
2013-08-30 15:13:00,0.0
2013-08-30 15:13:10,0.0
2013-08-30 15:13:21,0.0
2013-08-30 15:13:30,0.0
2013-08-30 15:13:40,0.0
2013-08-30 15:13:50,0.0
2013-08-30 15:14:00,0.0
2013-08-30 15:14:10,0.0
2013-08-30 15:14:20,0.0
2013-08-30 15:14:30,0.0
2013-08-30 15:14:40,0.0
2013-08-30 15:14:50,0.0
2013-08-30 15:15:00,0.0
2013-08-30 15:15:10,0.0
2013-08-30 15:15:21,0.0
2013-08-30 15:15:30,0.0
2013-08-30 15:15:40,0.0
2013-08-30 15:15:50,0.0
2013-08-30 15:16:00,0.0
2013-08-30 15:16:11,0.0
2013-08-30 15:16:20,0.0
2013-08-30 15:16:30,0.0
2013-08-30 15:16:40,0.0
2013-08-30 15:16:50,0.0
2013-08-30 15:17:00,0.0
2013-08-30 15:17:10,0.0
2013-08-30 15:17:20,0.0
2013-08-30 15:17:31,0.0
2013-08-30 15:17:40,0.0
2013-08-30 15:17:50,0.0
2013-08-30 15:18:00,0.0
2013-08-30 15:18:10,0.0
2013-08-30 15:18:20,0.0
2013-08-30 15:18:31,0.0
2013-08-30 15:18:40,0.0
2013-08-30 15:18:50,0.0
2013-08-30 15:19:00,0.0
2013-08-30 15:19:10,0.0
2013-08-30 15:19:20,0.0
2013-08-30 15:19:30,0.0
2013-08-30 15:19:40,0.0
2013-08-30 15:19:50,0.0
2013-08-30 15:20:00,0.0
2013-08-30 15:20:10,0.0
2013-08-30 15:20:20,0.0
2013-08-30 15:20:30,0.0
2013-08-30 15:20:42,0.0
2013-08-30 15:20:50,0.0
2013-08-30 15:21:00,0.0
2013-08-30 15:21:10,0.0
2013-08-30 15:21:20,0.0
2013-08-30 15:21:30,0.0
2013-08-30 15:21:40,0.0
2013-08-30 15:21:50,0.0
2013-08-30 15:22:00,0.0
2013-08-30 15:22:10,0.0
2013-08-30 15:22:20,0.0
2013-08-30 15:22:30,0.0
2013-08-30 15:22:40,0.0
2013-08-30 15:22:50,0.0
2013-08-30 15:23:00,0.0
2013-08-30 15:23:10,0.0
2013-08-30 15:23:20,0.0
2013-08-30 15:23:30,0.0
2013-08-30 15:23:40,0.0
2013-08-30 15:23:50,0.0
2013-08-30 15:24:00,0.0
2013-08-30 15:24:10,0.0
2013-08-30 15:24:20,0.0
2013-08-30 15:24:30,0.0
2013-08-30 15:24:40,0.0
2013-08-30 15:24:50,0.0
2013-08-30 15:25:00,0.0
2013-08-30 15:25:10,0.0
2013-08-30 15:25:20,0.0
2013-08-30 15:25:30,0.0
2013-08-30 15:25:40,0.0
2013-08-30 15:25:50,0.0
2013-08-30 15:26:00,0.0
2013-08-30 15:26:10,0.0
2013-08-30 15:26:20,0.0
2013-08-30 15:26:30,0.0
2013-08-30 15:26:40,0.0
2013-08-30 15:26:50,0.0
2013-08-30 15:27:00,0.0
2013-08-30 15:27:10,0.0
2013-08-30 15:27:20,0.0
2013-08-30 15:27:30,0.0
2013-08-30 15:27:40,0.0
2013-08-30 15:27:50,0.0
2013-08-30 15:28:00,0.0
2013-08-30 15:28:10,0.0
2013-08-30 15:28:20,0.0
2013-08-30 15:28:30,0.0
2013-08-30 15:28:40,0.0
2013-08-30 15:28:50,0.0
2013-08-30 15:29:00,0.0
2013-08-30 15:29:10,0.0
2013-08-30 15:29:20,0.0
2013-08-30 15:29:30,0.0
2013-08-30 15:29:40,0.0
2013-08-30 15:29:50,0.0
2013-08-30 15:30:00,0.0
2013-08-30 15:30:10,0.0
2013-08-30 15:30:20,0.0
2013-08-30 15:30:30,0.0
2013-08-30 15:30:40,0.0
2013-08-30 15:30:50,0.0
2013-08-30 15:31:00,0.0
2013-08-30 15:31:10,0.0
2013-08-30 15:31:21,0.0
2013-08-30 15:31:30,0.0
2013-08-30 15:31:40,0.0
2013-08-30 15:31:50,0.0
2013-08-30 15:32:00,0.0
2013-08-30 15:32:10,0.0
2013-08-30 15:32:20,0.0
2013-08-30 15:32:30,0.0
2013-08-30 15:32:40,0.0
2013-08-30 15:32:50,0.0
2013-08-30 15:33:00,0.0
2013-08-30 15:33:10,0.0
2013-08-30 15:33:20,0.0
2013-08-30 15:33:30,0.0
2013-08-30 15:33:44,0.0
2013-08-30 15:33:50,0.0
2013-08-30 15:34:00,0.0
2013-08-30 15:34:10,0.0
2013-08-30 15:34:20,0.0
2013-08-30 15:34:30,0.0
2013-08-30 15:34:40,0.0
2013-08-30 15:34:50,0.0
2013-08-30 15:35:00,0.0
2013-08-30 15:35:10,0.0
2013-08-30 15:35:20,0.0
2013-08-30 15:35:30,0.0
2013-08-30 15:35:40,0.0
2013-08-30 15:35:50,0.0
2013-08-30 15:36:00,0.0
2013-08-30 15:36:10,0.0
2013-08-30 15:36:20,0.0
2013-08-30 15:36:30,0.0
2013-08-30 15:36:40,0.0
2013-08-30 15:36:50,0.0
2013-08-30 15:37:00,0.0
2013-08-30 15:37:10,0.0
2013-08-30 15:37:20,0.0
2013-08-30 15:37:30,0.0
2013-08-30 15:37:40,0.0
2013-08-30 15:37:50,0.0
2013-08-30 15:38:00,0.0
2013-08-30 15:38:10,0.0
2013-08-30 15:38:20,0.0
2013-08-30 15:38:30,0.0
2013-08-30 15:38:40,0.0
2013-08-30 15:38:50,0.0
2013-08-30 15:39:00,0.0
2013-08-30 15:39:10,0.0
2013-08-30 15:39:20,0.0
2013-08-30 15:39:30,0.0
2013-08-30 15:39:40,0.0
2013-08-30 15:39:50,0.0
2013-08-30 15:40:00,0.0
2013-08-30 15:40:10,0.0
2013-08-30 15:40:20,0.0
2013-08-30 15:40:30,0.0
2013-08-30 15:40:40,0.0
2013-08-30 15:40:50,0.0
2013-08-30 15:41:00,0.0
2013-08-30 15:41:10,0.0
2013-08-30 15:41:20,0.0
2013-08-30 15:41:30,0.0
2013-08-30 15:41:40,0.0
2013-08-30 15:41:50,0.0
2013-08-30 15:42:00,0.0
2013-08-30 15:42:10,0.0
2013-08-30 15:42:20,0.0
2013-08-30 15:42:30,0.0
2013-08-30 15:42:40,0.0
2013-08-30 15:42:50,0.0
2013-08-30 15:43:00,0.0
2013-08-30 15:43:10,0.0
2013-08-30 15:43:20,0.0
2013-08-30 15:43:30,0.0
2013-08-30 15:43:40,0.0
2013-08-30 15:43:50,0.0
2013-08-30 15:44:00,0.0
2013-08-30 15:44:10,0.0
2013-08-30 15:44:20,0.0
2013-08-30 15:44:30,0.0
2013-08-30 15:44:40,0.0
2013-08-30 15:44:50,0.0
2013-08-30 15:45:00,0.0
2013-08-30 15:45:11,0.0
2013-08-30 15:45:20,0.0
2013-08-30 15:45:30,0.0
2013-08-30 15:45:40,0.0
2013-08-30 15:45:50,0.0
2013-08-30 15:46:00,0.0
2013-08-30 15:46:10,0.0
2013-08-30 15:46:20,0.0
2013-08-30 15:46:30,0.0
2013-08-30 15:46:40,0.0
2013-08-30 15:46:50,0.0
2013-08-30 15:47:00,0.0
2013-08-30 15:47:10,0.0
2013-08-30 15:47:20,0.0
2013-08-30 15:47:30,0.0
2013-08-30 15:47:40,0.0
2013-08-30 15:47:50,0.0
2013-08-30 15:48:00,0.0
2013-08-30 15:48:10,0.0
2013-08-30 15:48:20,0.0
2013-08-30 15:48:30,0.0
2013-08-30 15:48:40,0.0
2013-08-30 15:48:50,0.0
2013-08-30 15:49:00,0.0
2013-08-30 15:49:11,0.0
2013-08-30 15:49:20,0.0
2013-08-30 15:49:30,0.0
2013-08-30 15:49:40,0.0
2013-08-30 15:49:50,0.0
2013-08-30 15:50:00,0.0
2013-08-30 15:50:10,0.0
2013-08-30 15:50:20,0.0
2013-08-30 15:50:30,0.0
2013-08-30 15:50:40,0.0
2013-08-30 15:50:50,0.0
2013-08-30 15:51:00,0.0
2013-08-30 15:51:10,0.0
2013-08-30 15:51:20,0.0
2013-08-30 15:51:30,0.0
2013-08-30 15:51:40,0.0
2013-08-30 15:51:50,0.0
2013-08-30 15:52:00,0.0
2013-08-30 15:52:10,0.0
2013-08-30 15:52:20,0.0
2013-08-30 15:52:30,0.0
2013-08-30 15:52:40,0.0
2013-08-30 15:52:50,0.0
2013-08-30 15:53:00,0.0
2013-08-30 15:53:10,0.0
2013-08-30 15:53:20,0.0
2013-08-30 15:53:30,0.0
2013-08-30 15:53:40,0.0
2013-08-30 15:53:50,0.0
2013-08-30 15:54:00,0.0
2013-08-30 15:54:10,0.0
2013-08-30 15:54:20,0.0
2013-08-30 15:54:30,0.0
2013-08-30 15:54:40,0.0
2013-08-30 15:54:50,0.0
2013-08-30 15:55:00,0.0
2013-08-30 15:55:10,0.0
2013-08-30 15:55:20,0.0
2013-08-30 15:55:30,0.0
2013-08-30 15:55:40,0.0
2013-08-30 15:55:50,0.0
2013-08-30 15:56:00,0.0
2013-08-30 15:56:10,0.0
2013-08-30 15:56:20,0.0
2013-08-30 15:56:30,0.0
2013-08-30 15:56:40,0.0
2013-08-30 15:56:50,0.0
2013-08-30 15:57:00,0.0
2013-08-30 15:57:10,0.0
2013-08-30 15:57:20,0.0
2013-08-30 15:57:30,0.0
2013-08-30 15:57:40,0.0
2013-08-30 15:57:50,0.0
2013-08-30 15:58:00,0.0
2013-08-30 15:58:10,0.0
2013-08-30 15:58:20,0.0
2013-08-30 15:58:30,0.0
2013-08-30 15:58:40,0.0
2013-08-30 15:58:50,0.0
2013-08-30 15:59:00,0.0
2013-08-30 15:59:10,0.0
2013-08-30 15:59:20,0.0
2013-08-30 15:59:30,0.0
2013-08-30 15:59:40,0.0
2013-08-30 15:59:50,0.0
2013-08-30 16:00:00,0.0
2013-08-30 16:00:10,0.0
2013-08-30 16:00:20,0.0
2013-08-30 16:00:30,0.0
2013-08-30 16:00:40,0.0
2013-08-30 16:00:50,0.0
2013-08-30 16:01:00,0.0
2013-08-30 16:01:10,0.0
2013-08-30 16:01:20,0.0
2013-08-30 16:01:30,0.0
2013-08-30 16:01:40,0.0
2013-08-30 16:01:50,0.0
2013-08-30 16:02:00,0.0
2013-08-30 16:02:10,0.0
2013-08-30 16:02:20,0.0
2013-08-30 16:02:30,0.0
2013-08-30 16:02:40,0.0
2013-08-30 16:02:50,0.0
2013-08-30 16:03:00,0.0
2013-08-30 16:03:10,0.0
2013-08-30 16:03:20,0.0
2013-08-30 16:03:30,0.0
2013-08-30 16:03:40,0.0
2013-08-30 16:03:50,0.0
2013-08-30 16:04:00,0.0
2013-08-30 16:04:10,0.0
2013-08-30 16:04:20,0.0
2013-08-30 16:04:30,0.0
2013-08-30 16:04:40,0.0
2013-08-30 16:04:50,0.0
2013-08-30 16:05:00,0.0
2013-08-30 16:05:10,0.0
2013-08-30 16:05:20,0.0
2013-08-30 16:05:30,0.0
2013-08-30 16:05:40,0.0
2013-08-30 16:05:50,0.0
2013-08-30 16:06:00,0.0
2013-08-30 16:06:10,0.0
2013-08-30 16:06:20,0.0
2013-08-30 16:06:30,0.0
2013-08-30 16:06:40,0.0
2013-08-30 16:06:50,0.0
2013-08-30 16:07:00,0.0
2013-08-30 16:07:10,0.0
2013-08-30 16:07:20,0.0
2013-08-30 16:07:30,0.0
2013-08-30 16:07:40,0.0
2013-08-30 16:07:50,0.0
2013-08-30 16:08:00,0.0
2013-08-30 16:08:10,0.0
2013-08-30 16:08:20,0.0
2013-08-30 16:08:30,0.0
2013-08-30 16:08:40,0.0
2013-08-30 16:08:50,0.0
2013-08-30 16:09:00,0.0
2013-08-30 16:09:10,0.0
2013-08-30 16:09:20,0.0
2013-08-30 16:09:30,0.0
2013-08-30 16:09:40,0.0
2013-08-30 16:09:50,0.0
2013-08-30 16:10:00,0.0
2013-08-30 16:10:10,0.0
2013-08-30 16:10:20,0.0
2013-08-30 16:10:30,0.0
2013-08-30 16:10:40,0.0
2013-08-30 16:10:50,0.0
2013-08-30 16:11:00,0.0
2013-08-30 16:11:10,0.0
2013-08-30 16:11:20,0.0
2013-08-30 16:11:30,0.0
2013-08-30 16:11:40,0.0
2013-08-30 16:11:50,0.0
2013-08-30 16:12:00,0.0
2013-08-30 16:12:10,0.0
2013-08-30 16:12:20,0.0
2013-08-30 16:12:30,0.0
2013-08-30 16:12:40,0.0
2013-08-30 16:12:50,0.0
2013-08-30 16:13:00,0.0
2013-08-30 16:13:10,0.0
2013-08-30 16:13:20,0.0
2013-08-30 16:13:30,0.0
2013-08-30 16:13:40,0.0
2013-08-30 16:13:50,0.0
2013-08-30 16:14:00,0.0
2013-08-30 16:14:10,0.0
2013-08-30 16:14:20,0.0
2013-08-30 16:14:30,0.0
2013-08-30 16:14:40,0.0
2013-08-30 16:14:50,0.0
2013-08-30 16:15:00,0.0
2013-08-30 16:15:10,0.0
2013-08-30 16:15:20,0.0
2013-08-30 16:15:30,0.0
2013-08-30 16:15:40,0.0
2013-08-30 16:15:50,0.0
2013-08-30 16:16:00,0.0
2013-08-30 16:16:10,0.0
2013-08-30 16:16:20,0.0
2013-08-30 16:16:30,0.0
2013-08-30 16:16:40,0.0
2013-08-30 16:16:50,0.0
2013-08-30 16:17:00,0.0
2013-08-30 16:17:10,0.0
2013-08-30 16:17:20,0.0
2013-08-30 16:17:30,0.0
2013-08-30 16:17:40,0.0
2013-08-30 16:17:50,0.0
2013-08-30 16:18:00,0.0
2013-08-30 16:18:10,0.0
2013-08-30 16:18:20,0.0
2013-08-30 16:18:30,0.0
2013-08-30 16:18:40,0.0
2013-08-30 16:18:50,0.0
2013-08-30 16:19:00,0.0
2013-08-30 16:19:10,0.0
2013-08-30 16:19:20,0.0
2013-08-30 16:19:30,0.0
2013-08-30 16:19:40,0.0
2013-08-30 16:19:50,0.0
2013-08-30 16:20:00,0.0
2013-08-30 16:20:10,0.0
2013-08-30 16:20:20,0.0
2013-08-30 16:20:30,0.0
2013-08-30 16:20:40,0.0
2013-08-30 16:20:50,0.0
2013-08-30 16:21:00,0.0
2013-08-30 16:21:10,0.0
2013-08-30 16:21:20,0.0
2013-08-30 16:21:30,0.0
2013-08-30 16:21:40,0.0
2013-08-30 16:21:50,0.0
2013-08-30 16:22:00,0.0
2013-08-30 16:22:10,0.0
2013-08-30 16:22:20,0.0
2013-08-30 16:22:30,0.0
2013-08-30 16:22:40,0.0
2013-08-30 16:22:50,0.0
2013-08-30 16:23:00,0.0
2013-08-30 16:23:10,0.0
2013-08-30 16:23:20,0.0
2013-08-30 16:23:30,0.0
2013-08-30 16:23:40,0.0
2013-08-30 16:23:50,0.0
2013-08-30 16:24:00,0.0
2013-08-30 16:24:10,0.0
2013-08-30 16:24:20,0.0
2013-08-30 16:24:30,0.0
2013-08-30 16:24:40,0.0
2013-08-30 16:24:50,0.0
2013-08-30 16:25:00,0.0
2013-08-30 16:25:10,0.0
2013-08-30 16:25:20,0.0
2013-08-30 16:25:31,0.0
2013-08-30 16:25:40,0.0
2013-08-30 16:25:50,0.0
2013-08-30 16:26:00,0.0
2013-08-30 16:26:10,0.0
2013-08-30 16:26:20,0.0
2013-08-30 16:26:30,0.0
2013-08-30 16:26:40,0.0
2013-08-30 16:26:50,0.0
2013-08-30 16:27:00,0.0
2013-08-30 16:27:10,0.0
2013-08-30 16:27:20,0.0
2013-08-30 16:27:30,0.0
2013-08-30 16:27:40,0.0
2013-08-30 16:27:50,0.0
2013-08-30 16:28:00,0.0
2013-08-30 16:28:10,0.0
2013-08-30 16:28:20,0.0
2013-08-30 16:28:30,0.0
2013-08-30 16:28:40,0.0
2013-08-30 16:28:50,0.0
2013-08-30 16:29:00,0.0
2013-08-30 16:29:10,0.0
2013-08-30 16:29:20,0.0
2013-08-30 16:29:30,0.0
2013-08-30 16:29:40,0.0
2013-08-30 16:29:50,0.0
2013-08-30 16:30:00,0.0
2013-08-30 16:30:10,0.0
2013-08-30 16:30:20,0.0
2013-08-30 16:30:30,0.0
2013-08-30 16:30:40,0.0
2013-08-30 16:30:50,0.0
2013-08-30 16:31:00,0.0
2013-08-30 16:31:10,0.0
2013-08-30 16:31:20,0.0
2013-08-30 16:31:30,0.0
2013-08-30 16:31:40,0.0
2013-08-30 16:31:50,0.0
2013-08-30 16:32:00,0.0
2013-08-30 16:32:10,0.0
2013-08-30 16:32:20,0.0
2013-08-30 16:32:30,0.0
2013-08-30 16:32:40,0.0
2013-08-30 16:32:50,0.0
2013-08-30 16:33:00,0.0
2013-08-30 16:33:10,0.0
2013-08-30 16:33:20,0.0
2013-08-30 16:33:30,0.0
2013-08-30 16:33:40,0.0
2013-08-30 16:33:50,0.0
2013-08-30 16:34:00,0.0
2013-08-30 16:34:10,0.0
2013-08-30 16:34:20,0.0
2013-08-30 16:34:30,0.0
2013-08-30 16:34:40,0.0
2013-08-30 16:34:50,0.0
2013-08-30 16:35:00,0.0
2013-08-30 16:35:10,0.0
2013-08-30 16:35:20,0.0
2013-08-30 16:35:30,0.0
2013-08-30 16:35:40,0.0
2013-08-30 16:35:50,0.0
2013-08-30 16:36:00,0.0
2013-08-30 16:36:10,0.0
2013-08-30 16:36:20,0.0
2013-08-30 16:36:30,0.0
2013-08-30 16:36:40,0.0
2013-08-30 16:36:50,0.0
2013-08-30 16:37:00,0.0
2013-08-30 16:37:10,0.0
2013-08-30 16:37:20,0.0
2013-08-30 16:37:30,0.0
2013-08-30 16:37:40,0.0
2013-08-30 16:37:50,0.0
2013-08-30 16:38:00,0.0
2013-08-30 16:38:10,0.0
2013-08-30 16:38:20,0.0
2013-08-30 16:38:30,0.0
2013-08-30 16:38:40,0.0
2013-08-30 16:38:50,0.0
2013-08-30 16:39:00,0.0
2013-08-30 16:39:10,0.0
2013-08-30 16:39:20,0.0
2013-08-30 16:39:30,0.0
2013-08-30 16:39:40,0.0
2013-08-30 16:39:50,0.0
2013-08-30 16:40:00,0.0
2013-08-30 16:40:11,0.0
2013-08-30 16:40:20,0.0
2013-08-30 16:40:30,0.0
2013-08-30 16:40:40,0.0
2013-08-30 16:40:50,0.0
2013-08-30 16:41:00,0.0
2013-08-30 16:41:10,0.0
2013-08-30 16:41:20,0.0
2013-08-30 16:41:30,0.0
2013-08-30 16:41:40,0.0
2013-08-30 16:41:50,0.0
2013-08-30 16:42:00,0.0
2013-08-30 16:42:10,0.0
2013-08-30 16:42:20,0.0
2013-08-30 16:42:30,0.0
2013-08-30 16:42:40,0.0
2013-08-30 16:42:50,0.0
2013-08-30 16:43:00,0.0
2013-08-30 16:43:10,0.0
2013-08-30 16:43:20,0.0
2013-08-30 16:43:30,0.0
2013-08-30 16:43:40,0.0
2013-08-30 16:43:50,0.0
2013-08-30 16:44:00,0.0
2013-08-30 16:44:10,0.0
2013-08-30 16:44:20,0.0
2013-08-30 16:44:30,0.0
2013-08-30 16:44:40,0.0
2013-08-30 16:44:50,0.0
2013-08-30 16:45:00,0.0
2013-08-30 16:45:10,0.0
2013-08-30 16:45:20,0.0
2013-08-30 16:45:30,0.0
2013-08-30 16:45:40,0.0
2013-08-30 16:45:50,0.0
2013-08-30 16:46:00,0.0
2013-08-30 16:46:10,0.0
2013-08-30 16:46:20,0.0
2013-08-30 16:46:30,0.0
2013-08-30 16:46:40,0.0
2013-08-30 16:46:50,0.0
2013-08-30 16:47:00,0.0
2013-08-30 16:47:10,0.0
2013-08-30 16:47:20,0.0
2013-08-30 16:47:30,0.0
2013-08-30 16:47:40,0.0
2013-08-30 16:47:50,0.0
2013-08-30 16:48:00,0.0
2013-08-30 16:48:10,0.0
2013-08-30 16:48:20,0.0
2013-08-30 16:48:30,0.0
2013-08-30 16:48:40,0.0
2013-08-30 16:48:50,0.0
2013-08-30 16:49:00,0.0
2013-08-30 16:49:10,0.0
2013-08-30 16:49:20,0.0
2013-08-30 16:49:30,0.0
2013-08-30 16:49:40,0.0
2013-08-30 16:49:50,0.0
2013-08-30 16:50:00,0.0
2013-08-30 16:50:10,0.0
2013-08-30 16:50:20,0.0
2013-08-30 16:50:30,0.0
2013-08-30 16:50:40,0.0
2013-08-30 16:50:50,0.0
2013-08-30 16:51:00,0.0
2013-08-30 16:51:10,0.0
2013-08-30 16:51:20,0.0
2013-08-30 16:51:30,0.0
2013-08-30 16:51:40,0.0
2013-08-30 16:51:50,0.0
2013-08-30 16:52:00,0.0
2013-08-30 16:52:10,0.0
2013-08-30 16:52:20,0.0
2013-08-30 16:52:30,0.0
2013-08-30 16:52:40,0.0
2013-08-30 16:52:50,0.0
2013-08-30 16:53:00,0.0
2013-08-30 16:53:11,0.0
2013-08-30 16:53:20,0.0
2013-08-30 16:53:30,0.0
2013-08-30 16:53:41,0.0
2013-08-30 16:53:50,0.0
2013-08-30 16:54:00,0.0
2013-08-30 16:54:10,0.0
2013-08-30 16:54:20,0.0
2013-08-30 16:54:30,0.0
2013-08-30 16:54:40,0.0
2013-08-30 16:54:50,0.0
2013-08-30 16:55:00,0.0
2013-08-30 16:55:10,0.0
2013-08-30 16:55:20,0.0
2013-08-30 16:55:30,0.0
2013-08-30 16:55:40,0.0
2013-08-30 16:55:50,0.0
2013-08-30 16:56:00,0.0
2013-08-30 16:56:10,0.0
2013-08-30 16:56:20,0.0
2013-08-30 16:56:30,0.0
2013-08-30 16:56:40,0.0
2013-08-30 16:56:50,0.0
2013-08-30 16:57:00,0.0
2013-08-30 16:57:10,0.0
2013-08-30 16:57:20,0.0
2013-08-30 16:57:30,0.0
2013-08-30 16:57:40,0.0
2013-08-30 16:57:50,0.0
2013-08-30 16:58:00,0.0
2013-08-30 16:58:10,0.0
2013-08-30 16:58:20,0.0
2013-08-30 16:58:30,0.0
2013-08-30 16:58:40,0.0
2013-08-30 16:58:50,0.0
2013-08-30 16:59:00,0.0
2013-08-30 16:59:10,0.0
2013-08-30 16:59:20,0.0
2013-08-30 16:59:30,0.0
2013-08-30 16:59:40,0.0
2013-08-30 16:59:50,0.0
2013-08-30 17:00:00,0.0
2013-08-30 17:00:10,0.0
2013-08-30 17:00:20,0.0
2013-08-30 17:00:30,0.0
2013-08-30 17:00:40,0.0
2013-08-30 17:00:50,0.0
2013-08-30 17:01:00,0.0
2013-08-30 17:01:10,0.0
2013-08-30 17:01:20,0.0
2013-08-30 17:01:30,0.0
2013-08-30 17:01:40,0.0
2013-08-30 17:01:50,0.0
2013-08-30 17:02:00,0.0
2013-08-30 17:02:10,0.0
2013-08-30 17:02:20,0.0
2013-08-30 17:02:30,0.0
2013-08-30 17:02:40,0.0
2013-08-30 17:02:50,0.0
2013-08-30 17:03:00,0.0
2013-08-30 17:03:10,0.0
2013-08-30 17:03:20,0.0
2013-08-30 17:03:30,0.0
2013-08-30 17:03:40,0.0
2013-08-30 17:03:50,0.0
2013-08-30 17:04:00,0.0
2013-08-30 17:04:10,0.0
2013-08-30 17:04:24,0.0
2013-08-30 17:04:30,0.0
2013-08-30 17:04:40,0.0
2013-08-30 17:04:50,0.0
2013-08-30 17:05:00,0.0
2013-08-30 17:05:10,0.0
2013-08-30 17:05:20,0.0
2013-08-30 17:05:30,0.0
2013-08-30 17:05:40,0.0
2013-08-30 17:05:50,0.0
2013-08-30 17:06:00,0.0
2013-08-30 17:06:10,0.0
2013-08-30 17:06:20,0.0
2013-08-30 17:06:30,0.0
2013-08-30 17:06:40,0.0
2013-08-30 17:06:50,0.0
2013-08-30 17:07:00,0.0
2013-08-30 17:07:10,0.0
2013-08-30 17:07:20,0.0
2013-08-30 17:07:30,0.0
2013-08-30 17:07:40,0.0
2013-08-30 17:07:50,0.0
